ACTOR DNE    Actor 	id = ddbc5785-d852-4f24-b2fc-934e0a0b5989	name = Madeline Kahn                                     	dob = null    
ACTOR DNE    Actor 	id = dbfcd228-06aa-4bd0-8322-eb3d1b85a33e	name = 60                                                	dob = null    
ACTOR DNE    Actor 	id = 8b49ba15-a840-455a-9676-17afac6c557a	name = Christina Raines                                  	dob = null    
ACTOR DNE    Actor 	id = 7e97cbf1-6a35-4ac1-bc67-d44bb7c7eafa	name = Prunella Scales                                   	dob = null    
ACTOR DNE    Actor 	id = 19cc222e-decd-417c-9c7e-28dd7ddf86d5	name = Glynis Barber                                     	dob = null    
ACTOR DNE    Actor 	id = 43476d19-ee5e-42a3-bfb8-bf6bc6ede748	name = Ron Livingston                                    	dob = null    
ACTOR DNE    Actor 	id = 0d4da145-32a6-4818-807b-e7ba67b5c487	name = Jennifer Anniston                                 	dob = null    
ACTOR DNE    Actor 	id = b2d0663d-267b-411c-9036-b86da4ac58e6	name = Gary Cole                                         	dob = null    
ACTOR DNE    Actor 	id = a67fbc76-3914-4dd5-aed1-7cb770f53aea	name = David Herman                                      	dob = null    
ACTOR DNE    Actor 	id = 90ace139-d82f-490e-be2d-7c80c8712651	name = Ajay Naidu                                        	dob = null    
ACTOR DNE    Actor 	id = 47aadf60-8d1b-4860-886d-3c86ca53acf1	name = Stephen Root                                      	dob = null    
ACTOR DNE    Actor 	id = d52e2eff-3bce-413c-928c-4cc7dcbb93c8	name = Rupert Everett                                    	dob = null    
ACTOR DNE    Actor 	id = 0b876515-dd58-4d96-bd64-d5ef1e5e959e	name = Colin Firth                                       	dob = null    
ACTOR DNE    Actor 	id = bc4364c8-b258-4fe7-917b-1088ed8e58d9	name = Michael Jenn                                      	dob = null    
ACTOR DNE    Actor 	id = 220fda7d-73ef-45c8-a7af-44b6bf89a716	name = Robert Addie                                      	dob = null    
ACTOR DNE    Actor 	id = 09314e53-2607-4d47-af38-b8253316cbce	name = Rupert Wainwright                                 	dob = null    
ACTOR DNE    Actor 	id = e3efa7c8-04af-4209-8b47-8068cea93bd6	name = Philippe Noiret                                   	dob = null    
ACTOR DNE    Actor 	id = a0c0dbf9-5351-4baf-b0b7-266c1d814fda	name = Grazia Cucinotta                                  	dob = null    
ACTOR DNE    Actor 	id = 89495375-a376-41fd-9b33-6bf163d95195	name = Patrick Dempsey                                   	dob = null    
ACTOR DNE    Actor 	id = 9ca0b708-e8a3-4de5-95c9-4420302053f8	name = Richard Grieco                                    	dob = null    
ACTOR DNE    Actor 	id = 7ed4ea53-9472-4906-9cce-f39ad76d8de9	name = Costas Mandylor                                   	dob = null    
ACTOR DNE    Actor 	id = 3553e2bb-dd83-4937-8578-399fcb936ce4	name = Alexei Lyarski                                    	dob = null    
ACTOR DNE    Actor 	id = 6a794859-77ec-48df-a0dc-b770a3911896	name = Y. Valbert                                        	dob = null    
ACTOR DNE    Actor 	id = a1240d8e-03f6-4903-af99-02b2e2b858f8	name = Mark Troyanovski                                  	dob = null    
ACTOR DNE    Actor 	id = 2d771d6e-53be-4664-a045-3574051f6297	name = Varvara O. Massalitinova                          	dob = null    
ACTOR DNE    Actor 	id = 878ae8e3-8b94-4464-8130-52327531c582	name = E. Alexeyva                                       	dob = null    
ACTOR DNE    Actor 	id = 90668939-ebc4-4a91-8058-db9687bc2d3c	name = V. Novikov                                        	dob = null    
ACTOR DNE    Actor 	id = e3bcb815-c3cf-47bd-bc5c-f4068e58c866	name = A. Zhukov                                         	dob = null    
ACTOR DNE    Actor 	id = 34176ad5-d941-469a-bbe9-46b8fb1397f8	name = K. Ziubkov                                        	dob = null    
ACTOR DNE    Actor 	id = 6d68922e-2eef-4fc9-9a09-a809c4ab5699	name = D. Sagal                                          	dob = null    
ACTOR DNE    Actor 	id = 05b71881-a798-4755-b427-10b1291dc149	name = Alexei Lyarski                                    	dob = null    
ACTOR DNE    Actor 	id = acd3c6e6-4fd8-4518-86a6-5a2e71f8208d	name = Varvara O. Massalitinova                          	dob = null    
ACTOR DNE    Actor 	id = 57033a95-99bb-4b6b-bd79-8e8ed38cee1d	name = Mark Troyanovsky                                  	dob = null    
ACTOR DNE    Actor 	id = dddfab16-40a1-465a-9f68-e5d69b31d03a	name = I. Kudriatsev                                     	dob = null    
ACTOR DNE    Actor 	id = b3dda4a2-c13a-4a0f-9b0d-3f38820af8c2	name = . Berezovskaya                                    	dob = null    
ACTOR DNE    Actor 	id = 0f97d0c7-7e71-47d3-bfe6-0d9a0ee31ff7	name = E. Liliana                                        	dob = null    
ACTOR DNE    Actor 	id = 3e95bae9-b59b-46ff-af29-d816d33bad93	name = F. Seleznev                                       	dob = null    
ACTOR DNE    Actor 	id = b6cd4a32-40d0-4a5d-86a8-4c987f4ca953	name = I. Zarubina                                       	dob = null    
ACTOR DNE    Actor 	id = 6a1b38d3-1c8e-41c2-aea4-4ee386a18500	name = D. Zerlakova                                      	dob = null    
ACTOR DNE    Actor 	id = 13954215-78e9-4f10-9d3a-1c3ec73ae236	name = N. Valbert                                        	dob = null    
ACTOR DNE    Actor 	id = e6c7ed5f-48eb-4dd6-88ce-e640d76b5926	name = S. Kayukov                                        	dob = null    
ACTOR DNE    Actor 	id = 3bdd08ab-64a1-42fa-8489-2372297620ff	name = Nikolai Dorokhin                                  	dob = null    
ACTOR DNE    Actor 	id = 70f18099-b2ce-49b7-9e91-60a49db7132c	name = Nikolai Plotnikov                                 	dob = null    
ACTOR DNE    Actor 	id = db2d61f8-d214-4bce-8d18-a8782e82d418	name = D. Segal                                          	dob = null    
ACTOR DNE    Actor 	id = af7b63f0-8e5f-480e-9f61-1d6975d5e2cc	name = I. Fyedotova                                      	dob = null    
ACTOR DNE    Actor 	id = 179cedcc-9059-409e-a17c-197bbbf69a33	name = Lev Sverdlin                                      	dob = null    
ACTOR DNE    Actor 	id = fd120f86-d1d8-4c3b-90f0-e8236c96d0f7	name = Gary Sinise                                       	dob = null    
ACTOR DNE    Actor 	id = 6a3b6b35-db32-49bf-bec0-a08c4d00d1fb	name = Corin Nemec                                       	dob = null    
ACTOR DNE    Actor 	id = d8ae6891-0665-4137-8751-0cc7e84fa1a5	name = Bill Fagerbakke                                   	dob = null    
ACTOR DNE    Actor 	id = bcb3a4b7-2e8b-41b2-9d60-47a90d9b406b	name = Adam Storke                                       	dob = null    
ACTOR DNE    Actor 	id = cbbcbbd4-88af-4e8f-b779-825a72f4ba45	name = Jamey Sheridan                                    	dob = null    
ACTOR DNE    Actor 	id = 3f9fadd1-b100-4179-84af-5261aef4b915	name = Matt Frewer                                       	dob = null    
ACTOR DNE    Actor 	id = 982b039c-eefa-4a17-b132-e42879b4bae0	name = Miguel Ferrer                                     	dob = null    
ACTOR DNE    Actor 	id = f3a9dc33-8d87-4a7c-b29c-4da5d4db712f	name = Steven Weber                                      	dob = null    
ACTOR DNE    Actor 	id = b43542ee-31c7-45b0-8fea-59e866ef7f5f	name = Courtland Mead                                    	dob = null    
ACTOR DNE    Actor 	id = 7589a3f7-c6df-4a03-898b-7d29a50c1eef	name = s a                                               	dob = null    
ACTOR DNE    Actor 	id = 3b0d1e63-c85d-4aff-b16c-3ded733000a8	name = s a                                               	dob = null    
ACTOR DNE    Actor 	id = 0e063144-279d-457c-9b70-e9f0c88981d1	name = William Thorne                                    	dob = null    
ACTOR DNE    Actor 	id = 3740e784-9717-4657-9f4d-39a763dc9d4e	name = Jane Higginson                                    	dob = null    
ACTOR DNE    Actor 	id = 5af5545b-f249-4d6e-86f0-c8f9da589ee2	name = Van Quattro                                       	dob = null    
ACTOR DNE    Actor 	id = a41b280f-3940-451c-a2d7-b296c9f7c6f8	name = Brian Bremer                                      	dob = null    
ACTOR DNE    Actor 	id = c9f57c46-5f43-432b-ac8f-184adbd97d77	name = Neil Hunter                                       	dob = null    
ACTOR DNE    Actor 	id = 76144d44-e3c5-4c42-bb2e-75fd06102a24	name = Tracy Fraim                                       	dob = null    
ACTOR DNE    Actor 	id = a1e56d94-e03f-4a68-8e69-87df7d56e9de	name = Amy L. Taylor                                     	dob = null    
ACTOR DNE    Actor 	id = 8402f9c5-0d79-4e0c-bd87-6a7ad0d44dea	name = Conan Yuzna                                       	dob = null    
ACTOR DNE    Actor 	id = 4c119f76-33ed-4573-8949-582deb15b81e	name = Gerry Black                                       	dob = null    
ACTOR DNE    Actor 	id = 945ef25c-2bd4-4df1-bbbc-c81c8e139d84	name = Eric Welch                                        	dob = null    
ACTOR DNE    Actor 	id = a5494a2a-2cd6-45d5-a852-54a5c93c8b5d	name = Zoe Yuzna                                         	dob = null    
ACTOR DNE    Actor 	id = 6e4eb9f1-e051-4fdf-92c4-0a6c114f5000	name = Richard Gladstein                                 	dob = null    
ACTOR DNE    Actor 	id = afb08ece-4477-4985-956b-1296509e8a91	name = Janeane Garofalo                                  	dob = null    
ACTOR DNE    Actor 	id = 500cfb22-def8-4801-831b-ad1eeaf1418d	name = David OHara                                       	dob = null    
ACTOR DNE    Actor 	id = 5ba39043-31f3-4c85-98ff-877b6d512f28	name = Jay O. Sanders                                    	dob = null    
ACTOR DNE    Actor 	id = b7aae6a7-6c92-4b82-bf0f-f03c7b532da2	name = John Searle                                       	dob = null    
ACTOR DNE    Actor 	id = 14e64bc6-c400-4010-8975-3e56b3dfa0ee	name = Frank Bardache                                    	dob = null    
ACTOR DNE    Actor 	id = b97984f5-8f39-45f2-bbda-359cc2b3c0b6	name = Ben Keyworth                                      	dob = null    
ACTOR DNE    Actor 	id = 9e981101-74a3-42a1-86dd-919b875f2198	name = Paul mcGann                                       	dob = null    
ACTOR DNE    Actor 	id = 0ba9a00b-4999-4609-986d-05c6617902f9	name = Clare Holman                                      	dob = null    
ACTOR DNE    Actor 	id = d032e12b-c7d1-4da6-ac38-e230fb2b3cb0	name = Terry Kinney                                      	dob = null    
ACTOR DNE    Actor 	id = 101a0855-74fb-4446-bee7-14650ae723f0	name = Terrence Knox                                     	dob = null    
ACTOR DNE    Actor 	id = 01d9d52e-21b2-4f30-8f67-63a7c4bda35d	name = Darrell Larson                                    	dob = null    
ACTOR DNE    Actor 	id = c88a8033-9811-457d-9d58-d9d129cda861	name = Annabelle Price                                   	dob = null    
ACTOR DNE    Actor 	id = 7adb16b8-fe10-4b60-9be1-83e054d060ac	name = Margot Rose                                       	dob = null    
ACTOR DNE    Actor 	id = 210481a6-cadb-4b1f-9d98-cae9c0ac0f6c	name = M.Emmett Walsh                                    	dob = null    
ACTOR DNE    Actor 	id = e5e1c2d2-937c-4e9c-8461-585f93050161	name = s a                                               	dob = null    
ACTOR DNE    Actor 	id = b331279f-28bd-420a-97c9-2c8d726c5202	name = s a                                               	dob = null    
ACTOR DNE    Actor 	id = 0af96a4d-ec83-41b4-809e-d9a146aa9583	name = Darrell Fetty                                     	dob = null    
ACTOR DNE    Actor 	id = 167ee8b5-ba85-4333-aea5-0e0ab3f315be	name = Jason Barnhill                                    	dob = null    
ACTOR DNE    Actor 	id = d6dc3a63-bd66-4ac6-a004-86adcfb210c5	name = Reese Witherspoon                                 	dob = null    
ACTOR DNE    Actor 	id = 4f148d30-a71d-4e6c-909c-2653f414597b	name = E-than Randall                                    	dob = null    
ACTOR DNE    Actor 	id = 2f863e53-7834-4d69-8057-80d33fa54676	name = Sarel Bok                                         	dob = null    
ACTOR DNE    Actor 	id = 83214f94-2fa0-46e7-9a46-24d6e29ce502	name = s a                                               	dob = null    
ACTOR DNE    Actor 	id = 33870544-22b3-4b8b-94cb-93082096c9c2	name = Tatiana Samoilova                                 	dob = null    
ACTOR DNE    Actor 	id = ee752dce-9096-4612-aeba-15fe32eb77df	name = s a                                               	dob = null    
ACTOR DNE    Actor 	id = 505ea2e6-d4ab-4e43-9e80-5bb54eacad69	name = Alexei Batalov                                    	dob = null    
ACTOR DNE    Actor 	id = b0c9ee5a-73f5-4580-9176-d6c2a7f41bb8	name = Masahiko Tsugawa                                  	dob = null    
ACTOR DNE    Actor 	id = 00cff9c2-2f3f-4021-8d70-d896cf298188	name = Ayumi Ishada                                      	dob = null    
ACTOR DNE    Actor 	id = 6a33652b-ba39-40b2-82b1-5a477a50b133	name = s a                                               	dob = null    
ACTOR DNE    Actor 	id = aaf396b3-4b49-4640-909d-89821507909e	name = s a                                               	dob = null    
ACTOR DNE    Actor 	id = 1d2d98c6-7f07-4bca-a302-74bff3909c94	name = s a                                               	dob = null    
ACTOR DNE    Actor 	id = cf2c2e35-5242-4e91-8b9c-7cd05b0cd56d	name = Fred Keating                                      	dob = null    
ACTOR DNE    Actor 	id = 3af62baf-2164-4d13-bd16-d82c3f6c1fae	name = Benny Fields                                      	dob = null    
ACTOR DNE    Actor 	id = 1f83e05c-a33a-4043-9c20-87d9b4281602	name = Leopold Stokowski                                 	dob = null    
ACTOR DNE    Actor 	id = 48abe979-4638-4f67-802a-acfe7a46a6c1	name = Eleanore Whitney                                  	dob = null    
ACTOR DNE    Actor 	id = 9f834c51-dc7e-4c98-815f-514af3f8788a	name = Larry Adler                                       	dob = null    
ACTOR DNE    Actor 	id = cf51d8e8-e698-4811-b009-e7fa062c68f9	name = Louis daPron                                      	dob = null    
ACTOR DNE    Actor 	id = 888a856b-861c-4134-af41-a0686cae1bb7	name = Luis Alberni                                      	dob = null    
ACTOR DNE    Actor 	id = c7b8c5e2-e87e-4e96-9059-b78d6a67493b	name = Esther Dale                                       	dob = null    
ACTOR DNE    Actor 	id = 780a32d1-9ba7-4e14-ac26-dc4c68fc2b2c	name = Ben Blue                                          	dob = null    
ACTOR DNE    Actor 	id = 1381ccc6-6a73-4939-a30b-0bc3901d5731	name = Kirsten Flagstaff                                 	dob = null    
ACTOR DNE    Actor 	id = 0c69549f-20bd-4788-b6e3-f04730955825	name = Tito Guizar                                       	dob = null    
ACTOR DNE    Actor 	id = da2e04a0-da54-4dda-96d4-8d619746f11b	name = Shep Fields                                       	dob = null    
